127.0.0.1, 2017-01-21 03:29:24, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:29:24, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:29:25, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:29:25, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:29:26, GET, /ourhours/static/js/main.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:31:16, GET, /ourhours/default/index, HTTP/1.1, 200, 0.035000
127.0.0.1, 2017-01-21 03:31:16, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:31:16, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.017000
127.0.0.1, 2017-01-21 03:31:16, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.017000
127.0.0.1, 2017-01-21 03:31:16, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.019000
127.0.0.1, 2017-01-21 03:31:16, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.006000
127.0.0.1, 2017-01-21 03:31:16, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.006000
127.0.0.1, 2017-01-21 03:31:16, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:31:16, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 03:35:56, GET, /ourhours/default/index, HTTP/1.1, 200, 0.040000
127.0.0.1, 2017-01-21 03:35:57, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2017-01-21 03:35:57, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:35:57, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:35:57, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:35:57, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:35:57, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:35:57, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:35:57, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.003000
127.0.0.1, 2017-01-21 03:36:05, GET, /ourhours/default/index, HTTP/1.1, 200, 0.011000
127.0.0.1, 2017-01-21 03:36:22, GET, /ourhours/default/index, HTTP/1.1, 200, 0.023000
127.0.0.1, 2017-01-21 03:36:22, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:36:22, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:36:22, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:36:22, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:36:22, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:36:22, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:36:22, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:36:22, GET, /ourhours/static/js/main.js, HTTP/1.1, 304, 0.001000
